id_EXIST,lang,tweet,label
201317,en,she lie yall she get this amp she go put it in yall face watch put them big girl draw on amp keep push baby i love see pppl make big move ik amp i know you will accomplish anything,0
201318,en,collective video girl i talk to,0
201319,en,i put this girl on the cull list a year and a half ago,1
201320,en,a lot of people shout pastor be rip people of their offering and tithe didn t even go to church didn t get involve in church activity they don t know what the money be be use for you just come online to complain and complain do anyone borrow money from you 2 pay,0
201324,en,i see a tik tok say that cool girl can t date cool men and that you either need a fellow cool girl or a freak boy and i ve be think about that a lot,0
201325,en,so proud of my girl can t wait to see the thing they do 2 amazing woman amp athlete,0
201327,en,even fully clothe amp dress girl can t escape from these abuser harasser psychos etc,3
201330,en,hot girl can t do math so if ur good at that idk what to tell you,1
201331,en,congrats to kep kep1e kep1er girl can t wait for the actual debutation,1
201332,en,this be what happen when you have a complete game mindset my grand slam help in our win over a solid tnt fl gold team have so much fun with my girl can t wait for spring,0
201336,en,wave be so poor the girl can t even dress up for halloween,0
201337,en,lmao i be force to believe that those girl can t stand each other,0
201339,en,rap girl can t freestyle like this,1
201342,en,oh yes she be furious that johnny depp have so many people on his side and he will continue to have doesn t matter what happen no one believe that drunk gold digger,1
201343,en,true klopp change the game he doesn t use the bag that s why i don t respect pep the gold digger,0
201346,en,she s give off gold digger vibe she should get her own bhululu to give her wealth instead of pimp her sister,1
201350,en,not say ima gold digger but if she wan na pay my bill ima let her,0
201351,en,play boy and gold digger girl,1
201352,en,im not say i m a gold digger but i really fumble the bag with the dr i reject i could have be on a beach rn,0
201353,en,lmfao ikr bahahah but id be gold digger,0
201354,en,prince harry in therapy thanks to his wife she be a gold digger and opportunist who manipulate him now that he s away from the family he be bear into she be able to manipulate him even more his mother would not have want him to be estrange from his family or duty,1
201355,en,gold digger and heartless be honorable mention,0
201362,en,if i m just get up really quick to grab a drink or something i dont but almost every other time i get up i put on either house shoe or sandal,0
201363,en,three word cranberry turkey melt grab lunch with u this week or order online to enjoy your favorite to go,0
201364,en,need that screen grab of jes s smiling after he make that catch,0
201365,en,i don t want to know how decent you be if we re date i will make sure i corrupt you extremely to a point where you win t even know when you will grab my penis in public so that incase we break up your next boyfriend will always pray for me for turn you that way,1
